JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458137.248,10.74,0.042,,V,FRF,,NA,ENSEMBLE,X22611AF,,0,,Z,,,,PNV J17180658-3204279,MCSE,STD,1,,,
2458137.2589,12.33,0.08,,B,OCN,,000-BMN-632,000-BMN-634,X22625IE,iT17,0,2.44,Z,12.781,13.215,,PNV J17180658-3204279,AAVSO,STD,,,,
2458137.2603,10.69,0.02,,V,OCN,,000-BMN-632,000-BMN-634,X22625IE,iT17,0,2.40,Z,11.756,12.337,,PNV J17180658-3204279,AAVSO,STD,,,,
2458137.2615,9.01,0.05,,I,OCN,,000-BMN-632,000-BMN-635,X22625IE,iT17,0,2.37,Z,10.664,11.720,,PNV J17180658-3204279,AAVSO,STD,,,,
2458137.33750,10.9,,,Vis.,PEX,,108,113,X22610ANX,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458137.88615,11.117,0.019,,V,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 11.756  K = 12.337,0,2.12,Z,18.708,19.320,,PNV J17180658-3204279,VVS,STD,,,,
2458137.88672,11.082,0.021,,V,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 11.756  K = 12.337,0,2.10,Z,18.733,19.328,,PNV J17180658-3204279,VVS,STD,,,,
2458137.88723,9.100,0.030,,I,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 10.664  K = 11.343,0,2.09,Z,19.327,19.965,,PNV J17180658-3204279,VVS,STD,,,,
2458137.88762,9.129,0.029,,I,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 10.664  K = 11.343,0,2.09,Z,19.261,19.952,,PNV J17180658-3204279,VVS,STD,,,,
2458137.88828,12.657,0.072,,B,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 12.781  K = 13.215,0,2.07,Z,19.695,20.131,,PNV J17180658-3204279,VVS,STD,,,,
2458137.88902,12.652,0.078,,B,HMB,,000-BMN-632,000-BMN-634,X22625AUH,STANDARD MAG: C = 12.781  K = 13.215,0,2.06,Z,19.715,20.177,,PNV J17180658-3204279,VVS,STD,,,,
2458138.25188,11.054,0.003,,V,PEX,,ENSEMBLE,118,X22625BBY,,0,2.563,Z,,11.706,,PNV J17180658-3204279,AAVSO,STD,,,,
2458138.25330,10.103,0.008,,R,PEX,,ENSEMBLE,118,X22625BBY,,0,2.522,Z,,11.183,,PNV J17180658-3204279,AAVSO,STD,,,,
2458138.25530,12.683,0.005,,B,PEX,,ENSEMBLE,118,X22625BBY,,0,2.476,Z,,12.763,,PNV J17180658-3204279,AAVSO,STD,,,,
2458138.2559,11.10,0.02,,V,OCN,,000-BMN-632,000-BMN-634,X22625IE,iT31,0,"2,45",Z,11.756,12.337,,PNV J17180658-3204279,AAVSO,STD,,,,
2458138.3368,11.4,,,Vis.,PEX,,110,118,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458138.98958,<9.6,,,Vis.,SLH,BUWL,96,,x22625acc,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458139.3306,11.4,,,Vis.,PEX,,110,118,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458140.3465,11.6,,,Vis.,PEX,,110,118,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458141.3361,11.7,,,Vis.,PEX,,110,118,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458143.3340,12.0,,,Vis.,PEX,,118,123,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458144.3264,12.2,,,Vis.,PEX,,118,123,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458145.3389,12.3,,,Vis.,PEX,,123,,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458147.2489,12.59,0.02,,V,OCN,,000-BMN-632,000-BMN-638,X22625IE,iT31.,0,2.06,Z,11.756,13.568,,PNV J17180658-3204279,AAVSO,STD,,,,
2458147.3451,12.5,,,Vis.,PEX,,125,,X22625DL,,,,Z,,,,PNV J17180658-3204279,AAVSO,STD,,,,
2458151.86944,13.0,,,Vis.,TYS,,128,134,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458152.25307,13.731,0.026,,B,PEX,,ENSEMBLE,118,X22679NC,,0,1.780,Z,,12.664,,N SCO 2018,AAVSO,STD,,,,
2458152.25701,13.024,0.017,,V,PEX,,ENSEMBLE,118,X22679NC,,0,1.730,Z,,11.902,,N SCO 2018,AAVSO,STD,,,,
2458152.26066,11.636,0.006,,R,PEX,,ENSEMBLE,118,X22679NC,,0,1.686,Z,,11.298,,N SCO 2018,AAVSO,STD,,,,
2458153.86250,13.2,,,Vis.,TYS,,128,134,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458154.24528,14.12,0.022,,B,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.81,Z,,14.87,,N SCO 2018,AAVSO,STD,,,,
2458154.24861,13.24,0.01,,V,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.77,Z,,14.20,,N SCO 2018,AAVSO,STD,,,,
2458154.25117,11.76,0.015,,R,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.74,Z,,13.72,,N SCO 2018,AAVSO,STD,,,,
2458154.25364,10.94,0.015,,I,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.71,Z,,13.24,,N SCO 2018,AAVSO,STD,,,,
2458155.27429,14.08,0.07,,B,NLX,U,Ensemble,142,X22685SO,Mag med sum 3x90s,0,1.50,Z,,15.09,,N SCO 2018,AAVSO,STD,,,,
2458155.27682,13.27,0.03,,V,NLX,,Ensemble,142,X22685SO,,0,1.47,Z,,14.14,,N SCO 2018,AAVSO,STD,,,,
2458155.28199,10.95,0.03,,I,NLX,U,Ensemble,142,X22685SO,,0,1.43,Z,,13.80,,N SCO 2018,AAVSO,STD,,,,
2458157.87292,12.9,,,Vis.,TYS,,128,134,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458158.3313,13.8,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458159.25807,14.58,0.04,,B,NLX,,Ensemble,142,X22685SO,Mag med sum 2x120s,0,1.54,Z,,14.84,,PNV J17180658-3204279,AAVSO,STD,,,,
2458159.25807,11.33,0.01,,I,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.46,Z,,13.19,,PNV J17180658-3204279,AAVSO,STD,,,,
2458159.26174,13.64,0.015,,V,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.50,Z,,14.19,,PNV J17180658-3204279,AAVSO,STD,,,,
2458159.26506,12.151,0.006,,R,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.47,Z,,13.71,,PNV J17180658-3204279,AAVSO,STD,,,,
2458159.3438,13.9,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458160.19028,13.6,,,Vis.,WCG,W,134,140,X22685HOA,"10"" f/5 dob; x166",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458160.3514,13.9,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458161.24028,13.8,,,Vis.,WCG,,136,140,X22685HOA,"10"" f/5 dob; x83; Moon altitude = 19.1Â° E.",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458161.3576,14.0,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458162.3125,14.1,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458162.87361,13.8,,,Vis.,TYS,,136,140,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458163.27538,13.823,.016,,V,MMGA,,000-BMN-368,000-BMN-637,X22693AH,,0,,Z,13.568,13.355,,NOVA SCO 2018,,STD,,,,
2458163.3306,14.1,,,Vis.,PEX,,134,142,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458164.26553,15.05,0.03,,B,NLX,,Ensemble,142,X22685SO,Mag med sum 3x120s,0,1.38,Z,,14.95,,PNV J17180658-3204279,AAVSO,STD,,,,
2458164.26999,14.09,0.04,,V,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.35,Z,,14.22,,PNV J17180658-3204279,AAVSO,STD,,,,
2458164.27318,12.534,0.008,,R,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.33,Z,,13.74,,N Sco 2018,AAVSO,STD,,,,
2458164.27565,11.72,0.013,,I,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.31,Z,,13.23,,PNV J17180658-3204279,AAVSO,STD,,,,
2458164.3465,14.2,,,Vis.,PEX,W,142,,X22697BD,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458165.3444,14.2,,,Vis.,PEX,W,142,,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458167.25792,15.54,0.06,,B,NLX,,Ensemble,142,X22685SO,Mag med sum 3x120s,0,1.38,Z,,14.97,,N SCO 2018,AAVSO,STD,,,,
2458167.26244,14.51,0.033,,V,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.34,Z,,14.24,,N SCO 2018,AAVSO,STD,,,,
2458167.26485,12.84,0.02,,R,NLX,,Ensemble,142,X22685SO,,0,1.33,Z,,13.73,,N SCO 2018,AAVSO,STD,,,,
2458170.82431,15.0,,,Vis.,TYS,,144,155,X22713ML,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458171.3410,14.8,,,Vis.,PEX,,144,,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458174.3306,15.0,,,Vis.,PEX,,144,,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458174.71042,14.8,,,Vis.,TYS,,144,151,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G. LOOCATION OF 151 COMP STAR UNCERTIN.""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458177.23641,16.4,0.011,,B,NLX,,Ensemble,142,X22685SO,,0,1.34,Z,,14.92,,PNV J17180658-3204279,AAVSO,STD,,,,
2458177.23930,15.63,0.04,,V,NLX,,Ensemble,142,X22685SO,Mag med sum 3x90s,0,1.33,Z,,14.25,,PNV J17180658-3204279,AAVSO,STD,,,,
2458177.24250,14.20,0.025,,R,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.30,Z,,13.75,,PNV J17180658-3204279,AAVSO,STD,,,,
2458177.24498,13.40,0.012,,I,NLX,,Ensemble,142,X22685SO,Mag ave 3 measures,0,1.29,Z,,13.26,,PNV J17180658-3204279,AAVSO,STD,,,,
2458177.3319,<15.0,,,Vis.,PEX,,144,,X22625DL,,,,Z,,,,N Sco 2018,AAVSO,STD,,,,
2458181.80347,<15.5,,,Vis.,TYS,V,155,,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458182.94444,<13.6,,,Vis.,SLH,,136,,x22719kla,,,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458183.24334,<16.3,0.1,,B,NLX,W,Ensemble,142,X22685SO,Mag med sum 3x120s,0,1.23,Z,,14.95,,PNV J17180658-3204279,AAVSO,STD,,,,
2458183.24784,16.8,0.4,,V,NLX,W,Ensemble,142,X22685SO,Mag med sum 3x90s,0,1.21,Z,,14.20,,PNV J17180658-3204279,AAVSO,STD,,,,
2458183.25071,15.9,0.1,,R,NLX,W,Ensemble,142,X22685SO,Mag med sum 3x50s,0,1.19,Z,,13.72,,PNV J17180658-3204279,AAVSO,STD,,,,
2458183.25364,14.8,0.1,,I,NLX,,Ensemble,142,X22685SO,Mag med sum 3x45,0,1.18,Z,,13.26,,PNV J17180658-3204279,AAVSO,STD,,,,
2458186.20102,16.8,0.3,,R,NLX,,Ensemble,142,X22685SO,mag ave 3 measures,0,1.41,Z,,13.70,,N SCO 2018,AAVSO,STD,,,,
2458186.20731,<17.2,0.2,,V,NLX,,Ensemble,142,X22685SO,Mag med sum 3x180s,0,1.38,Z,,14.17,,N SCO 2018,AAVSO,STD,,,,
2458187.19624,<16.0,0.2,,V,NLX,U,Ensemble,142,X22685SO,Mag med sum 3x120s,0,1.43,Z,,13.67,,PNV J17180658-3204279,AAVSO,STD,,,,
2458187.20254,<17.5,0.7,,V,NLX,U,Ensemble,142,X22685SO,Mag med sum 3x180s,0,1.39,Z,,14.13,,PNV J17180658-3204279,AAVSO,STD,,,,
2458197.229,<15.0,,,Vis.,BNK,,150,,X22711ER,,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
2458198.96806,<12.0,,,Vis.,CKB,,120,,X22669AQK,,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
2458219.99306,<13.6,,,Vis.,WCG,,136,,X22685HOA,"""10\"" f/5 dob, x83""",,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458222.88264,<13.6,,,Vis.,SLH,,136,,x22719kla,,,,Z,,,,NOVA SCO 2018,AAVSO,STD,,,,
2458223.91806,14.0,,,Vis.,CKB,,136,142,X22669AQK,,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
2458250.74653,<13.6,,,Vis.,CKB,Y,136,,X22669AQK,U,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
2458257.82986,<13.6,,,Vis.,CKB,,136,,X22669AQK,,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
2458278.72569,<14.4,,,Vis.,CKB,,144,,X22669AQK,,,,Z,,,,N SCO 2018,AAVSO,STD,,,,
